example_input.csv
Day Number,Date,Off-bout Count (DN),Mean Off Duration (DN),Off Dur StDev (DN),Mean Off Temp Drop (DN),Off Drop StDev (DN),Mean Off-Bout Temp (DN),Off-Bout Time Sum (DN),On-bout Count (DN),Mean On Duration (DN),On Dur StDev (DN),Mean On Temp Rise (DN),On Rise StDev (DN),Mean On-Bout Temp (DN),On-Bout Time Sum (DN),Time above 30 (minutes),Time below 26 (minutes),Vertices Dropped (DN),Mean Daytime Egg Temp,Day Egg Temp StDev,Median Daytime Egg Temp,Min Daytime Egg Temp,Max Daytime Egg Temp,Mean Nighttime Egg Temp,Night Egg Temp StDev,Median Nighttime Egg Temp,Min Nighttime Egg Temp,Max Nighttime Egg Temp,Mean Egg Temp (DN),Egg Temp StDev (DN),Median Egg Temp (DN),Min Egg Temp (DN),Max Egg Temp (DN),Mean Air Temp (DN),Air Temp StDev (DN),Min Air Temp (DN),Max Air Temp (DN),
1 (Partial),04/21/2018,25,17.56,13.2,-0.976,0.877,32.235,439.0,29,12.71,10.7,1.234,2.416,32.069,368.5,794.5,18.5,4,32.511,2.275,32.949,18.247,34.783,31.054,0.947,30.672,29.916,32.639,32.101,2.098,32.484,18.247,34.783,25.811,4.266,17.106,30.091,
2 (Full),04/22/2018,46,17.14,14.52,-1.041,1.08,30.834,788.5,52,11.59,8.15,0.924,1.119,30.994,602.5,897.0,0.0,9,31.596,1.602,31.97,27.554,34.255,30.127,1.029,29.765,28.369,32.975,30.923,1.553,30.849,27.554,34.255,19.748,5.036,13.497,27.751,
3 (Full),04/23/2018,49,14.44,12.07,-1.293,1.482,30.767,707.5,56,12.08,7.56,1.106,1.356,31.041,676.5,1255.0,0.0,6,31.123,1.518,31.331,26.231,33.443,30.66,0.358,30.697,29.54,31.484,30.911,1.166,30.798,26.231,33.443,17.342,3.081,12.05,22.106,
4 (Full),04/24/2018,57,12.01,7.58,-1.09,1.362,29.877,684.5,59,11.6,8.01,1.038,1.363,30.145,684.5,711.5,23.5,3,30.416,1.884,30.748,24.388,33.053,29.54,0.986,29.389,27.825,31.765,30.015,1.599,29.966,24.388,33.053,14.127,5.378,6.433,21.294,
5 (Full),04/25/2018,64,10.32,6.89,-0.976,1.447,30.092,660.5,74,9.44,6.42,0.835,1.235,30.347,698.5,834.5,4.5,9,30.555,1.411,30.925,25.428,32.484,29.848,0.642,29.752,28.493,31.103,30.231,1.179,30.243,25.428,32.484,13.094,2.918,8.27,17.011,
6 (Full),04/26/2018,57,11.09,7.31,-1.353,1.507,29.802,632.0,67,10.99,7.31,1.127,1.431,30.081,736.0,695.0,27.0,11,30.242,1.833,30.571,24.171,33.001,29.617,0.86,29.414,26.72,31.612,29.955,1.502,29.916,24.171,33.001,11.557,5.136,4.063,18.461,
7 (Full),04/27/2018,62,10.02,7.52,-1.28,1.603,30.421,621.5,75,9.67,6.74,1.063,1.344,30.588,725.5,780.0,7.5,13,30.865,1.777,31.052,25.016,33.495,30.093,1.172,29.515,28.122,31.996,30.511,1.577,30.495,25.016,33.495,11.675,4.831,4.973,17.938,
8 (Full),04/28/2018,67,9.18,5.08,-1.22,1.518,30.854,615.0,78,9.51,6.16,1.024,1.387,30.918,742.0,1239.5,0.0,10,30.917,1.249,31.255,26.134,32.768,30.863,0.478,30.862,29.59,31.842,30.892,0.975,31.026,26.134,32.768,11.407,2.475,7.569,15.175,
9 (Full),04/29/2018,70,8.92,6.13,-1.107,1.449,30.342,624.5,80,8.99,7.07,0.978,1.289,30.257,719.0,1068.0,3.0,16,29.993,1.287,30.343,25.817,32.458,30.668,0.52,30.596,29.665,32.304,30.302,1.065,30.495,25.817,32.458,11.661,1.444,9.805,14.768,
10 (Full),04/30/2018,84,8.05,5.45,-1.442,1.692,30.749,676.5,92,7.02,4.88,1.293,1.395,30.687,646.0,1098.5,9.5,19,30.078,1.646,30.243,24.484,33.6,31.502,0.771,31.357,29.84,33.626,30.731,1.498,30.976,24.484,33.626,10.037,1.944,7.268,13.473,
--,ALL DATA,581,11.1,8.79,-1.2,1.465,30.547,6449.5,662,9.97,7.19,1.059,1.394,30.636,6599.0,9373.5,93.5,100,30.793,1.799,31.001,18.247,34.783,30.352,1.014,30.469,26.72,33.626,30.596,1.515,30.697,18.247,34.783,14.172,5.698,4.063,30.091,


Individual Bout Stats
Date,Bout Type,Start Time,End Time,Start Data Point,End Data Point,Duration (min),Egg Temp Change,Start Egg Temp,End Egg Temp,Mean Egg Temp,Start Air Temp, End Air Temp, Mean Air Temp
,on,16:09,16:22,15166,15192,13.0,1.8099999999999952,30.545,32.355,31.627,18.319,18.39,18.326,
,off,16:23,16:31,15193,15210,8.5,-0.6409999999999982,32.355,31.714,32.153,18.39,18.343,18.432,
,on,16:32,16:47,15211,15241,15.0,0.796999999999997,31.765,32.562,32.227,18.343,18.105,18.274,
,off,16:47,16:57,15242,15261,9.5,-2.2180000000000035,32.587,30.369,31.584,18.081,18.105,18.109,
,on,16:57,17:15,15262,15298,18.0,1.8070000000000022,30.394,32.201,31.549,18.081,18.033,18.04,
,off,17:16,17:30,15299,15328,14.5,-2.6849999999999987,32.175,29.49,31.227,18.057,17.891,18.022,
,on,17:31,17:52,15329,15372,21.5,2.841999999999995,29.565,32.407,31.443,17.867,17.582,17.671,
,off,17:53,18:03,15373,15394,10.5,-2.3919999999999995,32.433,30.041,31.327,17.605,17.51,17.671,
,on,18:04,18:18,15395,15424,14.5,2.213000000000001,30.091,32.304,31.423,17.51,17.51,17.497,
,on,18:20,18:29,15427,15445,9.0,0.2839999999999989,32.278,32.562,32.453,17.51,17.463,17.467,
,off,18:29,18:31,15446,15450,2.0,-0.02599999999999625,32.562,32.536,32.546,17.463,17.51,17.486,
,on,18:32,18:34,15451,15456,2.5,0.15500000000000114,32.536,32.691,32.601,17.51,17.463,17.478,
,off,18:35,18:46,15457,15480,11.5,-3.227000000000004,32.691,29.464,31.098,17.51,17.368,17.436,
,on,18:47,19:10,15481,15527,23.0,2.6599999999999966,29.515,32.175,31.193,17.368,17.177,17.262,
,off,19:10,19:22,15528,15552,12.0,-3.134999999999998,32.175,29.04,30.777,17.177,17.082,17.187,
,on,19:23,19:49,15553,15605,26.0,2.958000000000002,29.115,32.073,31.03,17.082,16.796,16.922,
,off,19:49,20:01,15606,15629,11.5,-2.4579999999999984,32.098,29.64,31.077,16.796,16.773,16.842,
,on,20:01,20:22,15630,15671,20.5,1.9209999999999994,29.665,31.586,30.837,16.773,16.272,16.538,
,off,20:22,20:31,15672,15689,8.5,-0.3569999999999993,31.612,31.255,31.401,16.272,16.129,16.225,
,on,20:31,20:39,15690,15706,8.0,0.20400000000000063,31.255,31.459,31.358,16.106,15.891,15.991,
,off,20:40,20:58,15707,15743,18.0,-0.559000000000001,31.484,30.925,31.098,15.891,15.461,15.668,
,on,20:58,21:01,15744,15749,2.5,0.07600000000000051,30.95,31.026,31.001,15.461,15.39,15.426,
,off,21:01,21:04,15750,15755,2.5,-0.07600000000000051,31.052,30.976,31.001,15.366,15.318,15.346,
,on,21:04,21:15,15756,15777,10.5,0.2799999999999976,31.001,31.281,31.166,15.294,14.936,15.121,
,off,21:15,21:31,15778,15809,15.5,-0.7609999999999992,31.306,30.545,30.876,14.888,14.314,14.602,
,on,21:31,21:38,15810,15823,6.5,0.22799999999999798,30.545,30.773,30.672,14.29,14.026,14.146,
,off,21:38,22:15,15824,15898,37.0,-0.4039999999999999,30.798,30.394,30.561,14.002,12.63,13.284,
,on,22:16,22:24,15899,15915,8.0,0.15100000000000335,30.394,30.545,30.475,12.606,12.292,12.448,
,on,22:25,22:27,15918,15922,2.0,0.05099999999999838,30.545,30.596,30.571,12.219,12.147,12.185,
,off,22:28,22:53,15923,15974,25.5,-0.7310000000000016,30.596,29.865,30.146,12.147,11.248,11.679,
,on,22:54,23:01,15975,15989,7.0,0.30200000000000315,29.865,30.167,30.033,11.224,11.005,11.123,
,off,23:01,23:04,15990,15995,2.5,-0.07499999999999929,30.192,30.117,30.138,10.98,10.932,10.96,
,on,23:04,23:09,15996,16006,5.0,0.12599999999999767,30.117,30.243,30.195,10.907,10.712,10.81,
,off,23:10,23:27,16007,16041,17.0,-0.5279999999999987,30.243,29.715,29.975,10.712,10.247,10.471,
,on,23:27,23:42,16042,16071,14.5,0.4770000000000003,29.715,30.192,29.968,10.222,9.829,10.016,
,off,23:42,23:52,16072,16092,10.0,-0.3769999999999989,30.192,29.815,30.022,9.829,9.608,9.7,
,on,23:53,23:55,16093,16098,2.5,0.3019999999999996,29.815,30.117,29.958,9.608,9.509,9.558,
,off,23:56,00:01,16099,16110,5.5,-0.3520000000000003,30.142,29.79,29.893,9.509,9.386,9.454,
04/27/2018,on,00:02,00:04,16111,16115,2.0,0.07499999999999929,29.79,29.865,29.82,9.361,9.312,9.341,
,off,00:04,00:08,16116,16124,4.0,-0.1999999999999993,29.89,29.69,29.751,9.287,9.188,9.249,
,on,00:09,00:21,16125,16149,12.0,0.3009999999999984,29.69,29.991,29.838,9.163,8.866,9.014,
,off,00:21,00:40,16150,16187,18.5,-1.0749999999999993,29.991,28.916,29.414,8.841,8.419,8.63,
,on,00:40,00:50,16188,16208,10.0,0.4740000000000002,28.891,29.365,29.187,8.419,8.17,8.28,
,off,00:51,00:53,16209,16214,2.5,-0.02499999999999858,29.365,29.34,29.348,8.145,8.095,8.128,
,on,00:54,00:56,16215,16220,2.5,0.04899999999999949,29.34,29.389,29.365,8.07,8.02,8.053,
,off,00:57,01:04,16221,16235,7.0,-0.04899999999999949,29.389,29.34,29.363,8.02,7.87,7.948,
,on,01:04,01:09,16236,16245,4.5,0.5,29.34,29.84,29.555,7.845,7.77,7.82,
,off,01:09,01:31,16246,16290,22.0,-0.5749999999999993,29.84,29.265,29.509,7.795,7.368,7.582,
,on,01:32,01:40,16291,16307,8.0,0.3249999999999993,29.265,29.59,29.411,7.368,7.217,7.294,
,off,01:40,02:14,16308,16376,34.0,-0.7489999999999988,29.615,28.866,29.18,7.217,6.611,6.908,
,on,02:15,02:23,16377,16393,8.0,0.6739999999999995,28.866,29.54,29.196,6.611,6.458,6.529,
,off,02:23,02:28,16394,16404,5.0,-0.3000000000000007,29.59,29.29,29.36,6.433,6.357,6.415,
,on,02:29,02:34,16405,16415,5.0,0.0990000000000002,29.29,29.389,29.347,6.357,6.255,6.304,
,off,02:34,02:38,16416,16423,3.5,-0.02400000000000091,29.389,29.365,29.38,6.255,6.204,6.226,
,on,02:38,02:44,16424,16436,6.0,0.125,29.365,29.49,29.424,6.204,6.102,6.151,
,off,02:45,02:52,16437,16451,7.0,-0.4499999999999993,29.49,29.04,29.223,6.102,6.102,6.107,
,on,02:52,02:55,16452,16458,3.0,0.1999999999999993,29.065,29.265,29.165,6.077,6.0,6.037,
,off,02:56,03:12,16459,16491,16.0,-0.8219999999999992,29.29,28.468,28.716,6.0,5.796,5.886,
,on,03:12,03:24,16492,16516,12.0,1.0970000000000013,28.468,29.565,29.054,5.796,5.77,5.783,
,off,03:25,03:33,16517,16533,8.0,-0.4250000000000007,29.54,29.115,29.266,5.77,5.693,5.743,
,on,03:33,03:44,16534,16556,11.0,0.4499999999999993,29.14,29.59,29.388,5.693,5.591,5.632,
,off,03:45,03:51,16557,16569,6.0,-0.3500000000000014,29.59,29.24,29.382,5.591,5.565,5.579,
,on,03:51,03:59,16570,16585,7.5,0.40000000000000213,29.24,29.64,29.48,5.565,5.514,5.538,
,off,03:59,04:10,16586,16607,10.5,-1.0229999999999997,29.64,28.617,28.949,5.514,5.437,5.483,
,on,04:10,04:16,16608,16619,5.5,0.7719999999999985,28.617,29.389,28.958,5.462,5.462,5.477,
,off,04:16,04:20,16620,16628,4.0,-0.1999999999999993,29.34,29.14,29.207,5.462,5.437,5.448,
,on,04:21,04:36,16629,16659,15.0,0.32399999999999807,29.14,29.464,29.296,5.437,5.36,5.394,
,off,04:36,04:48,16660,16683,11.5,-0.7729999999999997,29.49,28.717,29.121,5.36,5.411,5.395,
,on,04:48,04:58,16684,16703,9.5,0.597999999999999,28.742,29.34,29.082,5.411,5.385,5.386,
,on,05:00,05:03,16707,16714,3.5,0.12399999999999878,29.315,29.439,29.365,5.411,5.385,5.388,
,off,05:04,05:06,16715,16719,2.0,-0.07499999999999929,29.464,29.389,29.409,5.385,5.385,5.385,
,on,05:06,05:10,16720,16727,3.5,0.10099999999999909,29.414,29.515,29.458,5.385,5.36,5.382,
,off,05:10,05:14,16728,16736,4.0,-0.1509999999999998,29.54,29.389,29.448,5.385,5.385,5.379,
,on,05:15,05:25,16737,16757,10.0,0.2259999999999991,29.414,29.64,29.561,5.385,5.334,5.363,
,off,05:25,05:30,16758,16768,5.0,-0.25099999999999767,29.665,29.414,29.531,5.334,5.334,5.341,
,on,05:31,05:35,16769,16778,4.5,0.2510000000000012,29.389,29.64,29.557,5.385,5.36,5.362,
,off,05:36,05:44,16779,16795,8.0,-1.5180000000000007,29.64,28.122,28.781,5.334,5.282,5.308,
,on,05:44,05:51,16796,16810,7.0,0.9930000000000021,28.147,29.14,28.694,5.282,5.282,5.282,
,off,05:52,05:56,16811,16820,4.5,-0.5229999999999997,29.19,28.667,28.856,5.282,5.282,5.285,
,on,05:57,06:20,16821,16867,23.0,0.8730000000000011,28.692,29.565,29.259,5.257,5.128,5.19,
,off,06:20,06:28,16868,16884,8.0,-1.1709999999999994,29.59,28.419,28.918,5.128,5.179,5.158,
,on,06:29,06:37,16885,16901,8.0,0.5710000000000015,28.444,29.015,28.729,5.179,5.179,5.179,
,on,06:39,06:45,16906,16918,6.0,0.7489999999999988,28.791,29.54,29.238,5.205,5.154,5.177,
,off,06:46,06:54,16919,16935,8.0,-1.0970000000000013,29.59,28.493,28.982,5.154,5.102,5.131,
,on,06:54,06:57,16936,16942,3.0,0.522000000000002,28.493,29.015,28.77,5.102,5.076,5.08,
,on,07:00,07:12,16947,16971,12.0,0.6989999999999981,28.841,29.54,29.274,5.102,4.973,5.022,
,off,07:12,07:35,16972,17017,22.5,-3.3580000000000005,29.565,26.207,28.638,4.973,5.231,5.097,
,on,07:35,07:52,17018,17052,17.0,2.410999999999998,26.231,28.642,27.672,5.231,5.257,5.2,
,on,07:55,07:59,17057,17066,4.5,0.6969999999999992,28.543,29.24,28.921,5.36,5.411,5.38,
,off,08:00,08:15,17067,17098,15.5,-4.124000000000002,29.14,25.016,27.761,5.411,5.77,5.615,
,on,08:16,08:34,17099,17135,18.0,4.574999999999999,25.04,29.615,27.499,5.77,6.153,5.928,
,off,08:34,08:38,17136,17143,3.5,-0.7740000000000009,29.59,28.816,29.1,6.255,6.484,6.42,
,on,08:38,08:49,17144,17165,10.5,1.6030000000000015,28.866,30.469,29.729,6.509,6.712,6.611,
,on,08:50,08:57,17168,17181,6.5,0.7339999999999982,30.419,31.153,30.773,6.763,6.99,6.867,
,off,08:57,09:07,17182,17201,9.5,-4.875,31.204,26.329,28.593,7.015,7.519,7.359,
,on,09:07,09:29,17202,17245,21.5,4.623000000000001,26.378,31.001,29.468,7.519,8.519,7.99,
,on,09:30,09:33,17248,17254,3.0,0.2029999999999994,31.001,31.204,31.092,8.618,8.742,8.689,
,off,09:34,09:37,17255,17262,3.5,-0.2029999999999994,31.179,30.976,31.042,8.792,8.99,8.897,
,on,09:38,09:44,17263,17275,6.0,0.3550000000000004,30.976,31.331,31.144,9.015,9.262,9.123,
,off,09:44,09:55,17276,17297,10.5,-3.803000000000001,31.357,27.554,29.505,9.386,10.001,9.717,
,on,09:55,10:11,17298,17329,15.5,3.0169999999999995,27.579,30.596,29.232,10.075,11.029,10.498,
,off,10:11,10:20,17330,17347,8.5,-2.3260000000000005,30.596,28.27,29.501,11.078,11.54,11.315,
,on,10:20,10:29,17348,17365,8.5,2.0229999999999997,28.295,30.318,29.414,11.565,12.195,11.865,
,on,10:31,10:36,17369,17379,5.0,0.5560000000000009,30.293,30.849,30.564,12.34,12.678,12.516,
,off,10:36,10:43,17380,17394,7.0,-2.0090000000000003,30.9,28.891,29.844,12.727,13.161,12.995,
,on,10:44,10:52,17395,17412,8.5,1.7830000000000013,28.965,30.748,30.053,13.209,13.978,13.524,
,on,10:54,10:58,17415,17424,4.5,0.3550000000000004,30.798,31.153,30.95,14.074,14.577,14.297,
,off,10:59,11:06,17425,17440,7.5,-1.7880000000000003,31.103,29.315,30.213,14.673,15.652,15.184,
,on,11:07,11:24,17441,17475,17.0,2.3739999999999988,29.34,31.714,30.749,15.724,16.749,16.387,
,off,11:24,11:31,17476,17489,6.5,-1.5719999999999992,31.714,30.142,30.963,16.773,16.915,16.88,
,on,11:31,11:48,17490,17523,16.5,2.628,30.192,32.82,31.776,16.915,16.844,16.862,
,off,11:48,11:52,17524,17531,3.5,-0.15499999999999403,32.794,32.639,32.697,16.892,17.082,16.996,
,on,11:52,11:58,17532,17543,5.5,0.3359999999999985,32.639,32.975,32.818,17.13,17.13,17.155,
,off,11:58,12:02,17544,17551,3.5,-0.02499999999999858,32.949,32.924,32.94,17.106,17.034,17.076,
,on,12:02,12:12,17552,17572,10.0,0.4930000000000021,32.924,33.417,33.215,17.034,16.749,16.889,
,on,12:13,12:16,17574,17579,2.5,0.0519999999999996,33.417,33.469,33.447,16.749,16.749,16.749,
,off,12:16,12:30,17580,17607,13.5,-4.179999999999996,33.495,29.315,31.613,16.749,16.915,16.889,
,on,12:30,12:47,17608,17642,17.0,3.276,29.389,32.665,31.485,16.892,16.892,16.82,
,off,12:48,12:50,17643,17648,2.5,-0.10300000000000153,32.639,32.536,32.57,16.939,17.034,16.991,
,on,12:51,13:01,17649,17670,10.5,0.5690000000000026,32.562,33.131,32.84,17.034,17.082,17.07,
,off,13:02,13:06,17671,17679,4.0,-0.1039999999999992,33.157,33.053,33.073,17.058,17.106,17.079,
,on,13:06,13:09,17680,17685,2.5,0.07800000000000296,33.053,33.131,33.083,17.106,17.106,17.106,
,off,13:09,13:15,17686,17698,6.0,-0.36299999999999955,33.131,32.768,32.898,17.13,17.153,17.135,
,on,13:16,13:22,17699,17711,6.0,0.2849999999999966,32.768,33.053,32.904,17.13,17.034,17.08,
,off,13:22,13:37,17712,17742,15.0,-4.882999999999999,33.079,28.196,30.679,17.011,16.939,17.028,
,on,13:38,14:02,17743,17792,24.5,4.576999999999998,28.295,32.872,31.547,16.963,17.415,17.188,
,on,14:05,14:08,17797,17803,3.0,0.10300000000000153,32.846,32.949,32.905,17.463,17.439,17.46,
,off,14:08,14:15,17804,17817,6.5,-0.02499999999999858,32.949,32.924,32.935,17.415,17.51,17.471,
,on,14:15,14:20,17818,17828,5.0,0.2850000000000037,32.924,33.209,33.058,17.51,17.629,17.581,
,off,14:21,14:38,17829,17863,17.0,-4.886999999999997,33.157,28.27,30.863,17.653,17.701,17.69,
,on,14:38,15:03,17864,17914,25.0,4.550999999999995,28.295,32.846,31.4,17.701,17.843,17.823,
,on,15:05,15:10,17917,17927,5.0,0.15500000000000114,32.846,33.001,32.938,17.867,17.915,17.884,
,off,15:10,15:21,17928,17950,11.0,-2.5070000000000014,33.027,30.52,31.98,17.915,17.867,17.896,
,on,15:22,15:45,17951,17997,23.0,2.663999999999998,30.571,33.235,32.322,17.843,17.701,17.709,
,off,15:45,15:50,17998,18007,4.5,0.0,33.209,33.209,33.212,17.724,17.796,17.777,
,on,15:50,15:54,18008,18015,3.5,0.12999999999999545,33.209,33.339,33.255,17.796,17.796,17.796,
,off,15:54,16:12,18016,18052,18.0,-5.734000000000002,33.313,27.579,30.727,17.796,17.582,17.765,
,on,16:13,16:38,18053,18103,25.0,5.165999999999997,27.628,32.794,31.139,17.558,17.177,17.371,
,off,16:38,16:44,18104,18115,5.5,-0.026000000000003354,32.768,32.742,32.781,17.177,17.249,17.221,
,on,16:44,16:47,18116,18121,2.5,0.07800000000000296,32.794,32.872,32.824,17.225,17.201,17.221,
,off,16:47,17:01,18122,18149,13.5,-4.082000000000004,32.898,28.816,30.919,17.201,17.153,17.226,
,on,17:01,17:26,18150,18199,24.5,3.6439999999999984,28.866,32.51,31.333,17.153,17.011,17.077,
,off,17:26,17:39,18200,18226,13.0,-3.0199999999999996,32.51,29.49,31.162,16.987,16.82,16.959,
,on,17:40,18:02,18227,18272,22.5,3.047000000000004,29.54,32.587,31.616,16.82,16.606,16.721,
,on,18:05,18:07,18277,18282,2.5,0.07799999999999585,32.587,32.665,32.622,16.582,16.487,16.534,
,off,18:08,18:27,18283,18321,19.0,-3.424000000000003,32.639,29.215,31.619,16.487,16.487,16.511,
,on,18:27,18:49,18322,18365,21.5,3.246000000000002,29.29,32.536,31.427,16.463,15.986,16.236,
,off,18:49,18:53,18366,18374,4.0,-0.3860000000000028,32.484,32.098,32.261,15.986,16.01,16.01,
,on,18:54,19:00,18375,18388,6.5,0.46300000000000097,32.124,32.587,32.368,15.986,15.891,15.917,
,off,19:01,19:14,18389,18415,13.0,-4.541,32.613,28.072,30.385,15.867,15.748,15.84,
,on,19:14,19:23,18416,18433,8.5,2.321999999999999,28.097,30.419,29.299,15.724,15.7,15.691,
,on,19:24,19:31,18436,18450,7.0,1.4209999999999994,30.293,31.714,30.98,15.7,15.438,15.563,
,off,19:32,19:38,18451,18463,6.0,-1.2449999999999974,31.74,30.495,30.975,15.485,15.461,15.5,
,on,19:38,19:50,18464,18488,12.0,1.1679999999999993,30.495,31.663,31.13,15.485,15.151,15.289,
,off,19:51,19:53,18489,18493,2.0,-0.05100000000000193,31.663,31.612,31.617,15.175,15.127,15.161,
,on,19:53,19:57,18494,18501,3.5,0.07699999999999818,31.637,31.714,31.679,15.103,14.96,15.029,
,off,19:57,20:09,18502,18525,11.5,-0.1529999999999987,31.714,31.561,31.637,14.936,14.697,14.817,
,on,20:09,20:17,18526,18541,7.5,0.20400000000000063,31.561,31.765,31.649,14.697,14.505,14.601,
,off,20:17,20:28,18542,18564,11.0,-0.2809999999999988,31.765,31.484,31.591,14.505,14.314,14.419,
,on,20:29,20:46,18565,18600,17.5,0.357999999999997,31.51,31.868,31.708,14.314,13.978,14.133,
,off,20:47,20:49,18601,18605,2.0,0.0,31.868,31.868,31.868,13.978,13.93,13.949,
,on,20:49,20:52,18606,18612,3.0,0.02500000000000213,31.868,31.893,31.886,13.93,13.858,13.899,
,off,20:53,21:00,18613,18627,7.0,-0.20500000000000185,31.919,31.714,31.833,13.858,13.786,13.816,
,on,21:00,21:03,18628,18633,2.5,0.05100000000000193,31.714,31.765,31.748,13.762,13.714,13.738,
,off,21:03,21:05,18634,18638,2.0,0.0259999999999998,31.765,31.791,31.775,13.69,13.666,13.68,
,on,21:06,21:14,18639,18656,8.5,0.2309999999999981,31.765,31.996,31.893,13.642,13.497,13.581,
,off,21:15,21:28,18657,18684,13.5,-0.4859999999999971,31.996,31.51,31.667,13.497,13.353,13.42,
,on,21:29,21:43,18685,18714,14.5,0.3829999999999991,31.51,31.893,31.741,13.329,13.064,13.194,
,off,21:44,22:06,18715,18760,22.5,-0.23000000000000043,31.893,31.663,31.848,13.064,12.751,12.892,
,on,22:07,22:12,18761,18771,5.0,0.1269999999999989,31.689,31.816,31.758,12.727,12.654,12.696,
,off,22:12,22:48,18772,18843,35.5,-0.7129999999999974,31.816,31.103,31.556,12.63,12.147,12.382,
,on,22:48,23:07,18844,18881,18.5,0.5089999999999968,31.103,31.612,31.409,12.147,11.953,12.065,
,off,23:07,23:35,18882,18937,27.5,-0.3569999999999993,31.612,31.255,31.408,11.953,11.613,11.793,
,on,23:35,23:40,18938,18948,5.0,0.07600000000000051,31.255,31.331,31.297,11.613,11.516,11.565,
,off,23:41,23:55,18949,18978,14.5,-0.5329999999999977,31.357,30.824,31.127,11.516,11.37,11.417,
,on,23:56,00:12,18979,19011,16.0,0.7629999999999981,30.849,31.612,31.187,11.37,11.078,11.23,
04/28/2018,off,00:12,00:20,19012,19027,7.5,0.05099999999999838,31.561,31.612,31.578,11.078,10.956,11.014,
,on,00:20,00:25,19028,19037,4.5,0.10200000000000031,31.612,31.714,31.648,10.98,10.858,10.917,
,off,00:25,00:27,19038,19042,2.0,-0.05099999999999838,31.714,31.663,31.678,10.858,10.834,10.858,
,on,00:28,00:31,19043,19050,3.5,0.05099999999999838,31.663,31.714,31.692,10.834,10.761,10.798,
,off,00:32,00:53,19051,19093,21.0,-0.2809999999999988,31.714,31.433,31.61,10.761,10.467,10.611,
,on,00:53,00:58,19094,19104,5.0,0.1529999999999987,31.433,31.586,31.531,10.467,10.418,10.441,
,off,00:59,01:08,19105,19124,9.5,-0.254999999999999,31.586,31.331,31.436,10.418,10.345,10.378,
,on,01:09,01:15,19125,19137,6.0,0.12700000000000244,31.357,31.484,31.422,10.345,10.296,10.315,
,off,01:15,01:18,19138,19144,3.0,-0.12700000000000244,31.484,31.357,31.411,10.296,10.296,10.296,
,on,01:19,01:22,19145,19151,3.0,0.05099999999999838,31.382,31.433,31.404,10.271,10.247,10.254,
,off,01:22,01:30,19152,19167,7.5,-0.15200000000000102,31.433,31.281,31.296,10.247,10.198,10.238,
,on,01:30,01:33,19168,19173,2.5,0.07600000000000051,31.255,31.331,31.293,10.222,10.198,10.21,
,off,01:33,01:45,19174,19198,12.0,-0.07600000000000051,31.331,31.255,31.285,10.198,10.1,10.155,
,on,01:46,01:49,19199,19206,3.5,0.05100000000000193,31.255,31.306,31.284,10.1,10.1,10.1,
,off,01:50,02:01,19207,19230,11.5,-0.4819999999999993,31.331,30.849,31.079,10.075,10.075,10.092,
,on,02:02,02:08,19231,19244,6.5,0.33000000000000185,30.874,31.204,31.037,10.075,10.051,10.058,
,on,02:10,02:17,19248,19262,7.0,0.254999999999999,31.204,31.459,31.338,10.026,9.952,9.983,
,off,02:18,02:24,19263,19275,6.0,-0.2289999999999992,31.459,31.23,31.324,9.928,9.854,9.909,
,on,02:24,02:35,19276,19298,11.0,0.2289999999999992,31.23,31.459,31.354,9.854,9.706,9.776,
,off,02:36,02:42,19299,19311,6.0,-0.3559999999999981,31.459,31.103,31.273,9.682,9.632,9.67,
,on,02:42,02:47,19312,19321,4.5,0.3309999999999995,31.128,31.459,31.316,9.608,9.534,9.568,
,off,02:47,02:51,19322,19329,3.5,-0.33100000000000307,31.484,31.153,31.306,9.509,9.46,9.488,
,on,02:51,02:55,19330,19338,4.0,0.07699999999999818,31.204,31.281,31.25,9.46,9.41,9.432,
,off,02:56,03:01,19339,19349,5.0,-0.5839999999999996,31.306,30.722,30.992,9.41,9.361,9.401,
,on,03:01,03:16,19350,19379,14.5,0.7109999999999985,30.748,31.459,31.153,9.361,9.089,9.211,
,off,03:16,03:21,19380,19389,4.5,-0.20400000000000063,31.459,31.255,31.339,9.089,9.04,9.067,
,on,03:21,03:29,19390,19406,8.0,0.20300000000000296,31.281,31.484,31.369,9.015,8.916,8.96,
,off,03:30,03:48,19407,19443,18.0,-0.6350000000000016,31.484,30.849,31.097,8.891,8.717,8.837,
,on,03:48,03:59,19444,19466,11.0,0.2029999999999994,30.849,31.052,30.955,8.717,8.593,8.639,
,off,04:00,04:03,19467,19473,3.0,-0.07600000000000051,31.077,31.001,31.019,8.593,8.568,8.586,
,on,04:03,04:07,19474,19482,4.0,0.05099999999999838,31.001,31.052,31.032,8.568,8.519,8.551,
,off,04:08,04:19,19483,19505,11.0,-0.532,31.077,30.545,30.743,8.519,8.469,8.505,
,on,04:19,04:32,19506,19532,13.0,0.379999999999999,30.545,30.925,30.751,8.444,8.319,8.373,
,off,04:33,04:51,19533,19569,18.0,-0.6069999999999993,30.925,30.318,30.652,8.319,8.195,8.271,
,on,04:51,04:54,19570,19576,3.0,0.05099999999999838,30.318,30.369,30.34,8.195,8.17,8.181,
,off,04:55,05:06,19577,19599,11.0,-0.07600000000000051,30.369,30.293,30.301,8.17,8.045,8.107,
